,noise_level,order,ratio,threshold_approx_uniq,threshold_exact_uniq,threshold_approx_nonuniq,threshold_exact_nonuniq,sv_max,sv_min,C,C1,C2
0,0.0,2.0,0.9422853088571251,0.31287938689725153,0.3138902793618048,0.0027857260222923057,0.00046789169110719134,72.72206857058296,68.5249368437608,36.36103428529148,109.08310285587444,34.2624684218804
1,0.0,3.0,0.9435429194210123,0.3137084790249617,0.31406406497022604,0.0008836794528638135,7.086453974364028e-05,72.73403339150288,68.62768220748401,36.36103428529148,109.08310285587444,34.2624684218804
2,0.0,4.0,0.9435865873586415,0.3139722011349438,0.3140946849226725,0.00028068246470830616,9.543378562402143e-07,72.73233207988879,68.62925301789771,36.36103428529148,109.08310285587444,34.2624684218804
3,0.0,5.0,0.9435891129188116,0.31405603969839596,0.314094891826225,8.918966237209602e-05,4.819885984757556e-07,72.73236143522428,68.62946440715366,36.36103428529148,109.08310285587444,34.2624684218804
4,0.0,6.0,0.9435892196992989,0.3140826875835131,0.3140951020384084,2.8344610791308612e-05,2.0865307916956733e-09,72.73235810816783,68.62946903417605,36.36103428529148,109.08310285587444,34.2624684218804
5,0.0,7.0,0.9435892256524414,0.3140911570636961,0.31409510133676616,9.008334476084613e-06,3.688337873470987e-09,72.73235812902988,68.62946948684736,36.36103428529148,109.08310285587444,34.2624684218804
6,0.0,8.0,0.9435892257290354,0.3140938488640606,0.31409510295030224,2.863019043910153e-06,4.732136573120732e-12,72.73235812167994,68.62946948548289,36.36103428529148,109.08310285587444,34.2624684218804
7,0.0,9.0,0.9435892257377965,0.31409470437668513,0.31409510293915216,9.099254063840819e-07,3.018714128046706e-11,72.73235812205164,68.62946948647084,36.36103428529148,109.08310285587444,34.2624684218804
8,1e-10,2.0,0.9422853088580317,0.31287938672712085,0.31389027901727223,0.002785726414280135,0.00046789247932705843,72.72206857045018,68.52493684370161,36.36103428522509,109.08310285567526,34.262468421850805
9,1e-10,3.0,0.9435429194227859,0.313708478488339,0.31406406267102394,0.0008836806815223991,7.086979036571019e-05,72.73403339135662,68.62768220747502,36.36103428522509,109.08310285567526,34.262468421850805
10,1e-10,4.0,0.9435865873619197,0.3139721994451857,0.3140946844055534,0.00028068632590309595,9.555191010015733e-07,72.73233207973314,68.62925301798927,36.36103428522509,109.08310285567526,34.262468421850805
11,1e-10,5.0,0.943589112925707,0.31405603438069507,0.3140948859395036,8.920180594099004e-05,4.954283367482111e-07,72.73236143504171,68.62946440748291,36.36103428522509,109.08310285567526,34.262468421850805
12,1e-10,6.0,0.9435892197128787,0.31408267086055497,0.3140951014039403,2.8382791875635123e-05,3.5356731764552264e-09,72.73235810791283,68.62946903492313,36.36103428522509,109.08310285567526,34.262468421850805
13,1e-10,7.0,0.9435892256761316,0.3140911047560784,0.3140950854629598,9.127753195650563e-06,3.9927974084583026e-08,72.73235812869332,68.62946948825282,36.36103428522509,109.08310285567526,34.262468421850805
14,1e-10,8.0,0.9435892257687446,0.31409369288935235,0.31409510222688974,3.219103489438093e-06,1.656929167566567e-09,72.73235812125151,68.62946948796677,36.36103428522509,109.08310285567526,34.262468421850805
15,1e-10,9.0,0.9435892258037657,0.3140943450579884,0.3140950564039748,1.7302319344137665e-06,1.062679002221584e-07,72.73235812145033,68.62946949070155,36.36103428522509,109.08310285567526,34.262468421850805
16,1e-09,2.0,0.9422853088699792,0.31287938508268487,0.3138902756859459,0.002785730205563127,0.0004679001031407644,72.72206857182665,68.52493684586749,36.36103428591333,109.08310285773999,34.26246842293374
