,noise_level,order,ratio,threshold_approx_uniq,threshold_exact_uniq,threshold_approx_nonuniq,threshold_exact_nonuniq,sv_max,sv_min,C,C1,C2
0,0.0,2.0,0.9862560384480078,0.32819160783974627,0.3286752115826252,0.0012673967258406478,0.00017343866961215743,106.0428084948723,104.5853602120535,53.02140424743615,159.06421274230846,52.29268010602675
1,0.0,4.0,0.9891322687602911,0.32871438693997096,0.32875194362482313,8.495973194657023e-05,1.562169460345942e-07,105.21236009768516,104.06894044504806,53.02140424743615,159.06421274230846,52.29268010602675
2,0.0,6.0,0.9928254390733713,0.32874948752271443,0.3287520127492188,5.701543541220019e-06,1.5078174244508193e-10,104.29651578563806,103.54823407869891,53.02140424743615,159.06421274230846,52.29268010602675
3,0.0,8.0,0.9967682301009753,0.3287518433329311,0.32875201281593575,3.8265189365775924e-07,1.5092587663455613e-13,103.36572916213115,103.03167491003423,53.02140424743615,159.06421274230846,52.29268010602675
4,1e-08,2.0,0.9862560385646426,0.32819158219373,0.3286751693646212,0.001267454912231404,0.0001735341195482527,106.0428084852624,104.58536021494396,53.0214042426312,159.0642127278936,52.29268010747198
5,1e-08,4.0,0.9891322688572153,0.3287140058948243,0.32875187997907857,8.582032323937613e-05,3.000014770061951e-07,105.21236008724064,104.06894044491466,53.0214042426312,159.0642127278936,52.29268010747198
6,1e-08,6.0,0.9928254390540306,0.32874607974925624,0.3287519348096628,1.3395753771530214e-05,1.762072281726021e-07,104.29651578334135,103.5482340744015,53.0214042426312,159.0642127278936,52.29268010747198
7,1e-08,8.0,0.9967682299976389,0.3287466413171567,0.32875192437030976,1.2127826409223457e-05,1.997767691540815e-07,103.36572916635936,103.03167490356734,53.0214042426312,159.0642127278936,52.29268010747198
8,1e-05,2.0,0.9862560694689056,0.3281649058865028,0.3286299087707778,0.0013279154778973875,0.00027580607196951647,106.0428067374118,104.58536176829054,53.0214033687059,159.06421010611768,52.29268088414527
9,1e-05,4.0,0.9891322226238524,0.3285728589463675,0.3286838823019413,0.000404727647648332,0.00015387709729593557,105.21237325483834,104.06894860508861,53.0214033687059,159.06421010611768,52.29268088414527
10,1e-05,6.0,0.9928252037836853,0.3285768347771254,0.3286690567639423,0.00039574160240967327,0.00018736479995209125,104.29653805342143,103.54823164682102,53.0214033687059,159.06421010611768,52.29268088414527
11,1e-05,8.0,0.9967682626673545,0.32857685288969596,0.32865786480458364,0.00039570066545082305,0.0002126470102762368,103.36572379164849,103.0316729231551,53.0214033687059,159.06421010611768,52.29268088414527
