,noise_level,order,ratio,threshold_approx_uniq,threshold_exact_uniq,threshold_approx_nonuniq,threshold_exact_nonuniq,sv_max,sv_min,C,C1,C2
17,1e-07,4.0,3.314639312602108e-07,0.001857496362258324,0.0017911403592099832,2.8794737952582344e-07,8.861230132681066e-05,268009.9792580573,0.08883564134184323,362917.87084759586,483890.4944634611,898.9295285276992
18,1e-07,6.0,4.4779694948414357e-07,0.0018575135100376845,0.0018568718467418847,2.6512604706227556e-07,1.1190927557809717e-06,218540.61701620437,0.09786182163823884,362917.87084759586,483890.4944634611,898.9295285276992
19,1e-07,8.0,5.756674984520678e-07,0.0018575142563668386,0.001857421420560312,2.641327857959345e-07,3.876844788076856e-07,178197.05546842352,0.10258225315303174,362917.87084759586,483890.4944634611,898.9295285276992
20,1e-06,2.0,2.183529609167952e-06,0.0018568614493167444,1e-10,1.0750798593178538e-06,0.010720597796033368,329841.6955296707,0.7202191085271964,362917.8727222061,483890.4969629415,898.9084992601585
21,1e-06,4.0,3.4749967921289434e-06,0.001856975388679633,0.0017888680496601346,9.234418707043467e-07,9.157951855154266e-05,268009.97541393,0.9313338048219638,362917.8727222061,483890.4969629415,898.9084992601585
22,1e-06,6.0,4.700843116350471e-06,0.001856980542947721,0.0018540600026137942,9.165822340606423e-07,4.8034544693589045e-06,218540.64276710915,1.0273252761945724,362917.8727222061,483890.4969629415,898.9084992601585
23,1e-06,8.0,6.075289769490205e-06,0.0018569807584564572,0.0018542395833209518,9.162954209612358e-07,4.564453585703243e-06,178197.0532196349,1.0825987343785495,362917.8727222061,483890.4969629415,898.9084992601585
24,1e-05,2.0,2.1912834939108526e-05,0.0018554431498789055,1e-10,2.845512214906953e-06,0.010738791906777208,329841.772473819,7.227768316241785,362918.0582966985,483890.74439559795,898.8663678959856
25,1e-05,4.0,3.505937035594926e-05,0.0018554835435467042,0.0017685110858423083,2.791753321363261e-06,0.00011856460045025175,268010.0250299752,9.396262726633132,362918.0582966985,483890.74439559795,898.8663678959856
26,1e-05,6.0,4.7513929912918116e-05,0.0018554852428015961,0.0018288622161827179,2.789491826954295e-06,3.822358670255638e-05,218540.7085616042,10.383727909715526,362918.0582966985,483890.74439559795,898.8663678959856
27,1e-05,8.0,6.149563242806689e-05,0.001855485313604279,0.0018257603370911372,2.7893975974943907e-06,4.235233920447225e-05,178196.96572844553,10.958335104233319,362918.0582966985,483890.74439559795,898.8663678959856
28,0.0001,2.0,0.00020944654809325415,0.0018522543515170776,1e-10,8.025072654677332e-06,0.010886639690283528,329842.82410286186,69.08444092167483,362920.0583343815,483893.4111125086,899.2115074401581
29,0.0001,4.0,0.000335748167907431,0.0018522685554633095,0.00160008375586157,8.006168657382283e-06,0.0003438355391671881,268010.59170723555,89.98406514549086,362920.0583343815,483893.4111125086,899.2115074401581
30,0.0001,6.0,0.00045789018196642166,0.0018522691477754903,0.0016239771296489894,8.00538035057646e-06,0.00031200029228406256,218541.49742764127,100.06800602435693,362920.0583343815,483893.4111125086,899.2115074401581
31,0.0001,8.0,0.0005924177572652449,0.0018522691724461508,0.0015945142384673463,8.0053475164559e-06,0.000351256807381085,178197.70206089155,105.56748300473369,362920.0583343815,483893.4111125086,899.2115074401581
32,0.001,2.0,0.002139646277252091,0.0020629297825628962,1e-10,2.6904059079953954e-05,0.012643932688475652,329844.1404893251,705.7497872714001,362911.773544562,483882.36472608265,1007.9990200593749
33,0.001,4.0,0.0034142454238390834,0.0020629340159407207,1e-10,2.6898425779724523e-05,0.002986923532695895,268020.23879778635,915.0868738116004,362911.773544562,483882.36472608265,1007.9990200593749
34,0.001,6.0,0.0046650419716661945,0.00206293419227723,1e-10,2.689819113105144e-05,0.003505668105039529,218550.1040628253,1019.5454083650944,362911.773544562,483882.36472608265,1007.9990200593749
35,0.001,8.0,0.006004337718622907,0.0020629341996215578,1e-10,2.6898181358051063e-05,0.003961985664555462,178188.38920130907,1069.9032663020787,362911.773544562,483882.36472608265,1007.9990200593749
36,0.01,2.0,0.021200732941865627,0.008356235679958173,1e-10,9.701910115366022e-05,0.036930442174190566,329995.65862125537,6996.1498304042925,363727.8329648042,484970.44395307224,4088.107302386483
37,0.01,4.0,0.03387868790141238,0.00835623685588759,1e-10,9.701754582611176e-05,0.03862435371974344,268217.8487265629,9086.868786595463,363727.8329648042,484970.44395307224,4088.107302386483
38,0.01,6.0,0.04622606242092759,0.008356236904864651,1e-10,9.70174810472475e-05,0.047150934331825906,218957.83481818932,10121.558539856773,363727.8329648042,484970.44395307224,4088.107302386483
39,0.01,8.0,0.059709044553447777,0.008356236906904513,1e-10,9.701747834925136e-05,0.05374120412325533,178437.76357637663,10654.348375399453,363727.8329648042,484970.44395307224,4088.107302386483
